# time (s) strain * 1.e21
0.000000 -0.003202
0.000061 0.031295
0.000122 0.035293
0.000183 -0.026646
0.000244 -0.032708
0.000305 0.110610
0.000366 -0.017409
0.000427 0.039327
0.000488 -0.017325
0.000549 0.003446
0.000610 0.041980
0.000671 0.006046
0.000732 -0.039936
0.000793 -0.139762
0.000854 -0.019833
0.000916 -0.033440
0.000977 0.011143
0.001038 -0.048912
0.001099 -0.058873
0.001160 -0.135801
0.001221 -0.070785
0.001282 -0.086230
0.001343 -0.070871
0.001404 -0.141412
0.001465 -0.117956
0.001526 -0.114543
0.001587 -0.120967
0.001648 -0.116297
0.001709 -0.080640
0.001770 -0.148665
0.001831 -0.104654
0.001892 -0.075177
0.001953 0.031765
0.002014 0.054494
0.002075 0.076359
0.002136 0.093965
0.002197 0.149237
0.002258 0.093261
0.002319 0.101185
0.002380 0.046373
0.002441 0.103003
0.002502 0.153208
0.002563 0.114678
0.002625 0.140041
0.002686 0.131184
0.002747 0.098662
0.002808 0.147710
0.002869 0.195777
0.002930 0.175789
0.002991 0.125732
0.003052 0.153394
0.003113 0.147883
0.003174 0.160633
0.003235 0.205049
0.003296 0.168943
0.003357 0.158174
0.003418 0.152933
0.003479 0.067181
0.003540 0.050957
0.003601 0.047238
0.003662 -0.005724
0.003723 -0.011281
0.003784 -0.037376
0.003845 -0.077761
0.003906 -0.132159
0.003967 -0.126663
0.004028 -0.107123
0.004089 -0.137900
0.004150 -0.163483
0.004211 -0.096535
0.004272 -0.118711
0.004333 -0.162940
0.004395 -0.169633
0.004456 -0.104434
0.004517 -0.083741
0.004578 0.025774
0.004639 0.014457
0.004700 0.016414
0.004761 -0.055072
0.004822 -0.070242
0.004883 -0.038828
0.004944 0.051202
0.005005 0.074412
0.005066 0.020493
0.005127 0.018457
0.005188 0.085921
0.005249 0.037243
0.005310 -0.014980
0.005371 -0.016717
0.005432 -0.012068
0.005493 -0.099611
0.005554 -0.135687
0.005615 -0.126763
0.005676 -0.156611
0.005737 -0.217484
0.005798 -0.155480
0.005859 -0.075970
0.005920 -0.082224
0.005981 -0.138997
0.006042 -0.206049
0.006104 -0.169980
0.006165 -0.239211
0.006226 -0.253873
0.006287 -0.328528
0.006348 -0.415766
0.006409 -0.350341
0.006470 -0.334193
0.006531 -0.327001
0.006592 -0.332439
0.006653 -0.306655
0.006714 -0.257171
0.006775 -0.246887
0.006836 -0.198292
0.006897 -0.162070
0.006958 -0.140875
0.007019 -0.160349
0.007080 -0.141682
0.007141 -0.072363
0.007202 -0.106889
0.007263 -0.060499
0.007324 -0.085424
0.007385 -0.137348
0.007446 -0.148552
0.007507 -0.130555
0.007568 -0.090197
0.007629 -0.044445
0.007690 -0.043092
0.007751 -0.084268
0.007812 0.007242
0.007874 -0.038863
0.007935 -0.098307
0.007996 -0.064678
0.008057 -0.074610
0.008118 -0.111015
0.008179 -0.055058
0.008240 -0.137524
0.008301 -0.043471
0.008362 0.005656
0.008423 0.026918
0.008484 0.023624
0.008545 -0.047690
0.008606 -0.052868
0.008667 0.029685
0.008728 -0.101587
0.008789 -0.071180
0.008850 -0.110147
0.008911 -0.070417
0.008972 -0.077937
0.009033 -0.065716
0.009094 0.051017
0.009155 -0.015244
0.009216 -0.050946
0.009277 -0.049076
0.009338 -0.027718
0.009399 -0.043491
0.009460 -0.029965
0.009521 -0.078343
0.009583 -0.129496
0.009644 -0.228132
0.009705 -0.224112
0.009766 -0.276989
0.009827 -0.289093
0.009888 -0.296675
0.009949 -0.276541
0.010010 -0.196406
0.010071 -0.171048
0.010132 -0.227398
0.010193 -0.148422
0.010254 -0.054603
0.010315 -0.014857
0.010376 -0.089577
0.010437 -0.082552
0.010498 -0.108550
0.010559 -0.062852
0.010620 -0.034707
0.010681 0.034837
0.010742 0.122570
0.010803 0.148361
0.010864 0.147529
0.010925 0.243409
0.010986 0.164070
0.011047 0.173548
0.011108 0.184592
0.011169 0.213043
0.011230 0.212355
0.011292 0.171591
0.011353 0.216086
0.011414 0.243634
0.011475 0.230829
0.011536 0.162150
0.011597 0.209503
0.011658 0.187910
0.011719 0.105499
0.011780 0.108958
0.011841 0.024391
0.011902 0.024439
0.011963 -0.018511
0.012024 0.016372
0.012085 0.002172
0.012146 -0.022718
0.012207 0.006560
0.012268 0.062037
0.012329 0.157216
0.012390 0.175701
0.012451 0.117867
0.012512 0.126286
0.012573 0.095663
0.012634 0.014126
0.012695 -0.026996
0.012756 0.012434
0.012817 0.017811
0.012878 0.001744
0.012939 0.005919
0.013000 -0.021285
0.013062 -0.026734
0.013123 -0.029579
0.013184 -0.081088
0.013245 -0.105614
0.013306 -0.069348
0.013367 -0.096292
0.013428 -0.094598
0.013489 -0.016096
0.013550 -0.045229
0.013611 -0.054265
0.013672 -0.019090
0.013733 -0.002689
0.013794 -0.027305
0.013855 0.093524
0.013916 0.143014
0.013977 0.105280
0.014038 0.119195
0.014099 0.111094
0.014160 0.203747
0.014221 0.272893
0.014282 0.258093
0.014343 0.250660
0.014404 0.277000
0.014465 0.322146
0.014526 0.387432
0.014587 0.435829
0.014648 0.449176
0.014709 0.502686
0.014771 0.484102
0.014832 0.496954
0.014893 0.503758
0.014954 0.498508
0.015015 0.488542
0.015076 0.488110
0.015137 0.450283
0.015198 0.401441
0.015259 0.404614
0.015320 0.337480
0.015381 0.339673
0.015442 0.363515
0.015503 0.311353
0.015564 0.254696
0.015625 0.208164
0.015686 0.269601
0.015747 0.271697
0.015808 0.250540
0.015869 0.304861
0.015930 0.241687
0.015991 0.223422
0.016052 0.263188
0.016113 0.253966
0.016174 0.244337
0.016235 0.221411
0.016296 0.214891
0.016357 0.233161
0.016418 0.261747
0.016479 0.237018
0.016541 0.276718
0.016602 0.209521
0.016663 0.188358
0.016724 0.164527
0.016785 0.194885
0.016846 0.183995
0.016907 0.121214
0.016968 0.144156
0.017029 0.129613
0.017090 0.121632
0.017151 0.191900
0.017212 0.189228
0.017273 0.234096
0.017334 0.291837
0.017395 0.281943
0.017456 0.290537
0.017517 0.268110
0.017578 0.293285
0.017639 0.222800
0.017700 0.175953
0.017761 0.151843
0.017822 0.150211
0.017883 0.195128
0.017944 0.179233
0.018005 0.161722
0.018066 0.167402
0.018127 0.143256
0.018188 0.102881
0.018250 0.019014
0.018311 0.026318
0.018372 0.011391
0.018433 -0.046709
0.018494 0.083379
0.018555 0.087633
0.018616 0.017349
0.018677 0.035014
0.018738 -0.005848
0.018799 -0.064728
0.018860 -0.078115
0.018921 -0.054533
0.018982 -0.086961
0.019043 -0.112784
0.019104 -0.092131
0.019165 -0.128982
0.019226 -0.030497
0.019287 0.040431
0.019348 0.040688
0.019409 0.003506
0.019470 -0.093559
0.019531 -0.105830
0.019592 -0.136373
0.019653 -0.216397
0.019714 -0.202586
0.019775 -0.193716
0.019836 -0.179423
0.019897 -0.128809
0.019958 -0.221995
0.020020 -0.225276
0.020081 -0.209330
0.020142 -0.163416
0.020203 -0.199199
0.020264 -0.304106
0.020325 -0.320745
0.020386 -0.407856
0.020447 -0.394453
0.020508 -0.335242
0.020569 -0.387933
0.020630 -0.379581
0.020691 -0.457737
0.020752 -0.392183
0.020813 -0.385706
0.020874 -0.377541
0.020935 -0.329089
0.020996 -0.338912
0.021057 -0.405111
0.021118 -0.396678
0.021179 -0.452350
0.021240 -0.476686
0.021301 -0.508325
0.021362 -0.568871
0.021423 -0.581331
0.021484 -0.589157
0.021545 -0.662704
0.021606 -0.692967
0.021667 -0.533363
0.021729 -0.515248
0.021790 -0.500147
0.021851 -0.442021
0.021912 -0.529786
0.021973 -0.580540
0.022034 -0.626313
0.022095 -0.665306
0.022156 -0.664720
0.022217 -0.570885
0.022278 -0.601880
0.022339 -0.612290
0.022400 -0.607108
0.022461 -0.609751
0.022522 -0.579689
0.022583 -0.581587
0.022644 -0.490975
0.022705 -0.461383
0.022766 -0.535517
0.022827 -0.558653
0.022888 -0.614941
0.022949 -0.559241
0.023010 -0.556728
0.023071 -0.562238
0.023132 -0.500334
0.023193 -0.458858
0.023254 -0.479157
0.023315 -0.445523
0.023376 -0.448134
0.023438 -0.433649
0.023499 -0.476807
0.023560 -0.553133
0.023621 -0.580839
0.023682 -0.596145
0.023743 -0.581126
0.023804 -0.604111
0.023865 -0.540301
0.023926 -0.536502
0.023987 -0.532124
0.024048 -0.510219
0.024109 -0.485331
0.024170 -0.467330
0.024231 -0.576752
0.024292 -0.529855
0.024353 -0.556033
0.024414 -0.552010
0.024475 -0.678856
0.024536 -0.718534
0.024597 -0.633575
0.024658 -0.665208
0.024719 -0.708216
0.024780 -0.583084
0.024841 -0.489146
0.024902 -0.534189
0.024963 -0.525400
0.025024 -0.551090
0.025085 -0.485081
0.025146 -0.449765
0.025208 -0.391686
0.025269 -0.318792
0.025330 -0.291206
0.025391 -0.303554
0.025452 -0.308827
0.025513 -0.273473
0.025574 -0.308071
0.025635 -0.290641
0.025696 -0.289377
0.025757 -0.204857
0.025818 -0.242033
0.025879 -0.144727
0.025940 -0.154306
0.026001 -0.142174
0.026062 -0.027247
0.026123 -0.052450
0.026184 -0.079558
0.026245 -0.049439
0.026306 -0.141660
0.026367 -0.172808
0.026428 -0.111234
0.026489 -0.013005
0.026550 -0.044015
0.026611 -0.035954
0.026672 -0.027661
0.026733 -0.110488
0.026794 -0.198522
0.026855 -0.243124
0.026917 -0.218764
0.026978 -0.201027
0.027039 -0.201755
0.027100 -0.197086
0.027161 -0.145396
0.027222 -0.261833
0.027283 -0.298116
0.027344 -0.315294
0.027405 -0.343951
0.027466 -0.347795
0.027527 -0.413109
0.027588 -0.447834
0.027649 -0.475313
0.027710 -0.455586
0.027771 -0.495314
0.027832 -0.497287
0.027893 -0.548536
0.027954 -0.619730
0.028015 -0.523351
0.028076 -0.505436
0.028137 -0.437704
0.028198 -0.431293
0.028259 -0.528220
0.028320 -0.535692
0.028381 -0.480133
0.028442 -0.521318
0.028503 -0.523128
0.028564 -0.516463
0.028625 -0.583957
0.028687 -0.484280
0.028748 -0.487341
0.028809 -0.405843
0.028870 -0.363828
0.028931 -0.362898
0.028992 -0.370416
0.029053 -0.296398
0.029114 -0.277570
0.029175 -0.219628
0.029236 -0.170879
0.029297 -0.172863
0.029358 -0.214732
0.029419 -0.235276
0.029480 -0.215808
0.029541 -0.287341
0.029602 -0.299437
0.029663 -0.216383
0.029724 -0.249306
0.029785 -0.254001
0.029846 -0.173287
0.029907 -0.221347
0.029968 -0.283469
0.030029 -0.341125
0.030090 -0.319417
0.030151 -0.252260
0.030212 -0.251636
0.030273 -0.221290
0.030334 -0.193655
0.030396 -0.149435
0.030457 -0.111668
0.030518 -0.126902
0.030579 -0.146619
0.030640 -0.050905
0.030701 -0.006353
0.030762 0.026919
0.030823 0.049900
0.030884 0.078918
0.030945 0.084924
0.031006 0.140245
0.031067 0.223436
0.031128 0.275964
0.031189 0.192672
0.031250 0.215728
0.031311 0.215115
0.031372 0.216168
0.031433 0.303324
0.031494 0.253145
0.031555 0.280135
0.031616 0.304509
0.031677 0.216407
0.031738 0.172927
0.031799 0.178641
0.031860 0.216786
0.031921 0.268466
0.031982 0.279682
0.032043 0.262925
0.032104 0.198945
0.032166 0.125577
